k_base,mag2,is_kmax,is_kfp,in_noise_win,thr
4.812500000000000000e+01,8.708022984734012749e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
4.825000000000000000e+01,3.831906346561917679e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
4.837500000000000000e+01,4.804010343902251464e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
4.850000000000000000e+01,1.640633074062930023e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
4.862500000000000000e+01,3.033461807788566812e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
4.875000000000000000e+01,4.318060138700392306e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
4.887500000000000000e+01,5.321938611613047096e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
4.900000000000000000e+01,6.018882531172806087e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
4.912500000000000000e+01,6.479842487971509365e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
4.925000000000000000e+01,6.820113305370884832e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
4.937500000000000000e+01,7.160464146607408651e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
4.950000000000000000e+01,7.607752105549052301e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
4.962500000000000000e+01,8.248715514051511099e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
4.975000000000000000e+01,9.145140814408452779e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
4.987500000000000000e+01,1.032166355358101042e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.000000000000000000e+01,1.174652288531011740e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.012500000000000000e+01,1.331483139411591237e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.025000000000000000e+01,1.484758629964129320e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.037500000000000000e+01,1.611519531226137343e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.050000000000000000e+01,1.688375986098607394e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.062500000000000000e+01,1.697120263031920843e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.075000000000000000e+01,1.629441555081456033e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.087500000000000000e+01,1.489107440364482758e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.100000000000000000e+01,1.290942552787839220e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.112500000000000000e+01,1.057145522824799699e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.125000000000000000e+01,8.123732012881081460e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.137500000000000000e+01,5.792225578127958335e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.150000000000000000e+01,3.752613707549713091e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.162500000000000000e+01,2.119305641356815388e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.175000000000000000e+01,9.490731155084102826e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.187500000000000000e+01,2.518517603549257578e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.200000000000000000e+01,2.256543918519401126e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.212500000000000000e+01,1.485842250914807208e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.225000000000000000e+01,6.188862197087011387e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.237500000000000000e+01,1.324678796595422182e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.250000000000000000e+01,2.162598952019559115e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.262500000000000000e+01,3.014557678546318791e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.275000000000000000e+01,3.748837630910247363e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.287500000000000000e+01,4.227324985726142349e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.300000000000000000e+01,4.325034581541626819e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.312500000000000000e+01,3.964602005766484864e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.325000000000000000e+01,3.160070117938515842e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.337500000000000000e+01,2.054255745952884375e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.350000000000000000e+01,9.280640295268886035e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.362500000000000000e+01,1.637813843784633926e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.375000000000000000e+01,1.591291028445414473e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.387500000000000000e+01,1.210243619796962304e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.400000000000000000e+01,3.400471771321697688e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.412500000000000000e+01,6.537941334691509148e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.425000000000000000e+01,1.017287383221060245e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.437500000000000000e+01,1.369828626349423402e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.450000000000000000e+01,1.650566867676490768e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.462500000000000000e+01,1.814440472785539419e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.475000000000000000e+01,1.843086597323381003e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.487500000000000000e+01,1.747228758385852628e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.500000000000000000e+01,1.560364558699997911e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.512500000000000000e+01,1.326823230728253532e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.525000000000000000e+01,1.089034594403406380e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.537500000000000000e+01,8.784586948737372900e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.550000000000000000e+01,7.124188981506764631e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.562500000000000000e+01,5.962394610199430952e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.575000000000000000e+01,5.279986973591364864e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.587500000000000000e+01,5.027645878440261178e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.600000000000000000e+01,5.143663689937852962e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.612500000000000000e+01,5.547291609804063573e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.625000000000000000e+01,6.123952872602875995e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.637500000000000000e+01,6.722391521520029370e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.650000000000000000e+01,7.174694760784934997e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.662500000000000000e+01,7.334574660950310856e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.675000000000000000e+01,7.116976927994701763e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.687500000000000000e+01,6.520049342095359700e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.700000000000000000e+01,5.619347871682666458e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.712500000000000000e+01,4.538173966836147540e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.725000000000000000e+01,3.408921585356060822e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.737500000000000000e+01,2.342591003264550730e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.750000000000000000e+01,1.417162181253730721e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.762500000000000000e+01,6.853203105632630509e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.775000000000000000e+01,1.944031361384377025e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.787500000000000000e+01,9.710439535287240451e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.800000000000000000e+01,2.348586292186504411e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.812500000000000000e+01,1.024892528348726349e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.825000000000000000e+01,2.585746128163698977e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.837500000000000000e+01,5.148663474028538866e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.850000000000000000e+01,8.906793377755374677e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.862500000000000000e+01,1.391078416811520668e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.875000000000000000e+01,1.994285957322359710e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.887500000000000000e+01,2.641681737822961729e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.900000000000000000e+01,3.236850507998031409e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.912500000000000000e+01,3.659076809329326035e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.925000000000000000e+01,3.792188719865647825e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.937500000000000000e+01,3.562811417062354227e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.950000000000000000e+01,2.975691920591635049e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.962500000000000000e+01,2.131177307075121633e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.975000000000000000e+01,1.213466494415536696e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
5.987500000000000000e+01,4.476809661849425244e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.000000000000000000e+01,3.597716361470476760e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.012500000000000000e+01,9.286633581582276179e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.025000000000000000e+01,6.029226789141842757e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.037500000000000000e+01,1.418016293549285639e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.050000000000000000e+01,2.297799790247047542e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.062500000000000000e+01,2.981468971190857732e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.075000000000000000e+01,3.267150324149889381e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.087500000000000000e+01,3.072466593573084769e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.100000000000000000e+01,2.457023055917588071e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.112500000000000000e+01,1.601659081013432292e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.125000000000000000e+01,7.544529450808381388e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.137500000000000000e+01,1.636610708369116222e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.150000000000000000e+01,1.951461378155105763e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.162500000000000000e+01,4.203974178434985338e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.175000000000000000e+01,1.367989821092905470e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.187500000000000000e+01,2.785399271636262400e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.200000000000000000e+01,4.546021952117513816e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.212500000000000000e+01,6.500308084996458220e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.225000000000000000e+01,8.491641271365731503e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.237500000000000000e+01,1.035877865546185387e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.250000000000000000e+01,1.192851961456033475e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.262500000000000000e+01,1.300728957828275101e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.275000000000000000e+01,1.338370314216841695e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.287500000000000000e+01,1.285522976452910487e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.300000000000000000e+01,1.128921344468218694e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.312500000000000000e+01,8.719635166812009024e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.325000000000000000e+01,5.465432466303717936e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.337500000000000000e+01,2.236664804037618180e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.350000000000000000e+01,1.784913013269405748e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.362500000000000000e+01,7.997289934749843307e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.375000000000000000e+01,5.751123711791940080e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.387500000000000000e+01,1.646004579358970098e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.400000000000000000e+01,3.368433185044286422e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.412500000000000000e+01,5.709975888021625798e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.425000000000000000e+01,8.506031615055537369e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.437500000000000000e+01,1.146503548407488363e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.450000000000000000e+01,1.420795312732913221e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.462500000000000000e+01,1.633708931745099470e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.475000000000000000e+01,1.751911722934759025e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.487500000000000000e+01,1.756075192235361480e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.500000000000000000e+01,1.645547933258256290e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.512500000000000000e+01,1.438689387163893116e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.525000000000000000e+01,1.168654857370650477e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.537500000000000000e+01,8.757760747358925898e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.550000000000000000e+01,5.986885245807837576e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.562500000000000000e+01,3.666644293181465695e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.575000000000000000e+01,1.951181644319484830e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
6.587500000000000000e+01,8.515047894388088907e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714775706850565418e-04
