freq_hz,psd_desired_dBm_per_MHz,psd_interferer_dBm_per_MHz,psd_mixed_dBm_per_MHz
-2.346093750000000000e+08,-1.584981275940887997e+02,-2.100000000000000000e+02,-1.587223526789659900e+02
-2.344875000000000000e+08,-1.556194897483886166e+02,-2.100000000000000000e+02,-1.552334599610710768e+02
-2.343656250000000000e+08,-1.536207463483661968e+02,-2.100000000000000000e+02,-1.529277855032006812e+02
-2.342437500000000000e+08,-1.524132272347495132e+02,-2.100000000000000000e+02,-1.516441938991337963e+02
-2.341218750000000000e+08,-1.518704096929803313e+02,-2.100000000000000000e+02,-1.512110872115887901e+02
-2.340000000000000000e+08,-1.518119655033478637e+02,-2.100000000000000000e+02,-1.514669301026752635e+02
-2.338781250000000000e+08,-1.520055834479933878e+02,-2.100000000000000000e+02,-1.522091829233930298e+02
-2.337562500000000000e+08,-1.522683512674199733e+02,-2.100000000000000000e+02,-1.531859518700136391e+02
-2.336343750000000000e+08,-1.526478764212859005e+02,-2.100000000000000000e+02,-1.542510399368169374e+02
-2.335125000000000000e+08,-1.534110943171521342e+02,-2.100000000000000000e+02,-1.555251325748194802e+02
-2.333906250000000000e+08,-1.547732920104581922e+02,-2.100000000000000000e+02,-1.570869040196015760e+02
-2.332687500000000000e+08,-1.565591415565747297e+02,-2.100000000000000000e+02,-1.582918268883228734e+02
-2.331468750000000000e+08,-1.580267470706356789e+02,-2.100000000000000000e+02,-1.583868205795304789e+02
-2.330250000000000000e+08,-1.573265298395856462e+02,-2.100000000000000000e+02,-1.569769110641478846e+02
-2.329031250000000000e+08,-1.521306863280144057e+02,-2.100000000000000000e+02,-1.519967641577139830e+02
-2.327812500000000000e+08,-1.460524308597018432e+02,-2.100000000000000000e+02,-1.459292893964378095e+02
-2.326593750000000000e+08,-1.411078763238661509e+02,-2.100000000000000000e+02,-1.409390541563158763e+02
-2.325375000000000000e+08,-1.373164054790011050e+02,-2.100000000000000000e+02,-1.371196652453504328e+02
-2.324156250000000000e+08,-1.344898696515471670e+02,-2.100000000000000000e+02,-1.342808496264076723e+02
-2.322937500000000000e+08,-1.324837015245058183e+02,-2.100000000000000000e+02,-1.322715943819837889e+02
-2.321718750000000000e+08,-1.312025996334311344e+02,-2.100000000000000000e+02,-1.309929270809419677e+02
-2.320500000000000000e+08,-1.305870623768736323e+02,-2.100000000000000000e+02,-1.303837946288375065e+02
-2.319281250000000000e+08,-1.306034227693947685e+02,-2.100000000000000000e+02,-1.304103751929976625e+02
-2.318062500000000000e+08,-1.312379535540088682e+02,-2.100000000000000000e+02,-1.310599454138541375e+02
-2.316843750000000000e+08,-1.324938476218830488e+02,-2.100000000000000000e+02,-1.323379971233537731e+02
-2.315625000000000000e+08,-1.343903577097379127e+02,-2.100000000000000000e+02,-1.342677145727255095e+02
-2.314406250000000000e+08,-1.369642631529564198e+02,-2.100000000000000000e+02,-1.368913570899328533e+02
-2.313187500000000000e+08,-1.402757023057977221e+02,-2.100000000000000000e+02,-1.402725434056326890e+02
-2.311968750000000000e+08,-1.444241162436591139e+02,-2.100000000000000000e+02,-1.444897386539148556e+02
-2.310750000000000000e+08,-1.495660875380064851e+02,-2.100000000000000000e+02,-1.495267179172972192e+02
-2.309531250000000000e+08,-1.555297766558261685e+02,-2.100000000000000000e+02,-1.543561323301642574e+02
-2.308312500000000000e+08,-1.583551031832968476e+02,-2.100000000000000000e+02,-1.555394985669902894e+02
-2.307093750000000000e+08,-1.562452906377328361e+02,-2.100000000000000000e+02,-1.540257222921546258e+02
-2.305875000000000000e+08,-1.543533775445701508e+02,-2.100000000000000000e+02,-1.525894222457673095e+02
-2.304656250000000000e+08,-1.533311025797641776e+02,-2.100000000000000000e+02,-1.516751231646870224e+02
-2.303437500000000000e+08,-1.529003549153361519e+02,-2.100000000000000000e+02,-1.512285882380592170e+02
-2.302218750000000000e+08,-1.528277826458992763e+02,-2.100000000000000000e+02,-1.511616608724926323e+02
-2.301000000000000000e+08,-1.529890574223535396e+02,-2.100000000000000000e+02,-1.514085021199883272e+02
-2.299781250000000000e+08,-1.533831087118836933e+02,-2.100000000000000000e+02,-1.519447824581291400e+02
-2.298562500000000000e+08,-1.541036096617047519e+02,-2.100000000000000000e+02,-1.527929450895228456e+02
-2.297343750000000000e+08,-1.552764139367846212e+02,-2.100000000000000000e+02,-1.539970185784319483e+02
-2.296125000000000000e+08,-1.569441394718951699e+02,-2.100000000000000000e+02,-1.555164189522882339e+02
-2.294906250000000000e+08,-1.587681791254439077e+02,-2.100000000000000000e+02,-1.569735331442490178e+02
-2.293687500000000000e+08,-1.598300063431770184e+02,-2.100000000000000000e+02,-1.576491920569849015e+02
-2.292468750000000000e+08,-1.600229992422522969e+02,-2.100000000000000000e+02,-1.575638203553153289e+02
-2.291250000000000000e+08,-1.602006546044670188e+02,-2.100000000000000000e+02,-1.573979233047215587e+02
-2.290031250000000000e+08,-1.581448434740367475e+02,-2.100000000000000000e+02,-1.561527413265810367e+02
-2.288812500000000000e+08,-1.526847682003127602e+02,-2.100000000000000000e+02,-1.521899346270546403e+02
-2.287593750000000000e+08,-1.475606514342523496e+02,-2.100000000000000000e+02,-1.475829216445237648e+02
-2.286375000000000000e+08,-1.436012197867576390e+02,-2.100000000000000000e+02,-1.437551374585292479e+02
-2.285156250000000000e+08,-1.406307315652107093e+02,-2.100000000000000000e+02,-1.408213340114621985e+02
-2.283937500000000000e+08,-1.384615172703502139e+02,-2.100000000000000000e+02,-1.386677068735652938e+02
-2.282718750000000000e+08,-1.369668750834391062e+02,-2.100000000000000000e+02,-1.371889635301874364e+02
-2.281500000000000000e+08,-1.360643637648990705e+02,-2.100000000000000000e+02,-1.363108035726432661e+02
-2.280281250000000000e+08,-1.357011620593983707e+02,-2.100000000000000000e+02,-1.359846117267343288e+02
-2.279062500000000000e+08,-1.358466945080920141e+02,-2.100000000000000000e+02,-1.361824681025549637e+02
-2.277843750000000000e+08,-1.364913621287044521e+02,-2.100000000000000000e+02,-1.368964996310382389e+02
-2.276625000000000000e+08,-1.376512923363694654e+02,-2.100000000000000000e+02,-1.381441058961364661e+02
-2.275406250000000000e+08,-1.393807393727169313e+02,-2.100000000000000000e+02,-1.399817256930066094e+02
-2.274187500000000000e+08,-1.417959482690578454e+02,-2.100000000000000000e+02,-1.425317296888893566e+02
