freq_hz,psd_desired_db_per_hz,psd_interferer_db_per_hz,psd_mixed_db_per_hz
-2.370468750000000000e+08,-2.517345668383217685e+02,-3.000000000000000000e+02,-2.498695104209720341e+02
-2.369250000000000000e+08,-2.529192297383798120e+02,-3.000000000000000000e+02,-2.504765152150356755e+02
-2.368031250000000000e+08,-2.472280798413458456e+02,-3.000000000000000000e+02,-2.464367216265362117e+02
-2.366812500000000000e+08,-2.403765745314411788e+02,-3.000000000000000000e+02,-2.401416613205490194e+02
-2.365593750000000000e+08,-2.351399947720422290e+02,-3.000000000000000000e+02,-2.349779649751682769e+02
-2.364375000000000000e+08,-2.312461400657474542e+02,-3.000000000000000000e+02,-2.310890850606354547e+02
-2.363156250000000000e+08,-2.283986386106616067e+02,-3.000000000000000000e+02,-2.282384853072599640e+02
-2.361937500000000000e+08,-2.264136038479849731e+02,-3.000000000000000000e+02,-2.262507934097042721e+02
-2.360718750000000000e+08,-2.251799712770647943e+02,-3.000000000000000000e+02,-2.250158578431668843e+02
-2.359500000000000000e+08,-2.246331686815291846e+02,-3.000000000000000000e+02,-2.244690540360594468e+02
-2.358281250000000000e+08,-2.247416326294272153e+02,-3.000000000000000000e+02,-2.245788987559481882e+02
-2.357062500000000000e+08,-2.255010011428338146e+02,-3.000000000000000000e+02,-2.253413303760042368e+02
-2.355843750000000000e+08,-2.269337463616651007e+02,-3.000000000000000000e+02,-2.267790158082246421e+02
-2.354625000000000000e+08,-2.290943838264428507e+02,-3.000000000000000000e+02,-2.289453209046081668e+02
-2.353406250000000000e+08,-2.320832894565403421e+02,-3.000000000000000000e+02,-2.319336541248513868e+02
-2.352187500000000000e+08,-2.360787150560912266e+02,-3.000000000000000000e+02,-2.358924920434740784e+02
-2.350968750000000000e+08,-2.414167082465704652e+02,-3.000000000000000000e+02,-2.410354220069523876e+02
-2.349750000000000000e+08,-2.487629956327575087e+02,-3.000000000000000000e+02,-2.475308586639263808e+02
-2.348531250000000000e+08,-2.561744559861060679e+02,-3.000000000000000000e+02,-2.539104988366374300e+02
-2.347312500000000000e+08,-2.524809429879938421e+02,-3.000000000000000000e+02,-2.530816899390586912e+02
-2.346093750000000000e+08,-2.484981275940887997e+02,-3.000000000000000000e+02,-2.487223526789659900e+02
-2.344875000000000000e+08,-2.456194897483886166e+02,-3.000000000000000000e+02,-2.452334599610710768e+02
-2.343656250000000000e+08,-2.436207463483661968e+02,-3.000000000000000000e+02,-2.429277855032006812e+02
-2.342437500000000000e+08,-2.424132272347495132e+02,-3.000000000000000000e+02,-2.416441938991337963e+02
-2.341218750000000000e+08,-2.418704096929803313e+02,-3.000000000000000000e+02,-2.412110872115887901e+02
-2.340000000000000000e+08,-2.418119655033478637e+02,-3.000000000000000000e+02,-2.414669301026752635e+02
-2.338781250000000000e+08,-2.420055834479933878e+02,-3.000000000000000000e+02,-2.422091829233930298e+02
-2.337562500000000000e+08,-2.422683512674199733e+02,-3.000000000000000000e+02,-2.431859518700136391e+02
-2.336343750000000000e+08,-2.426478764212859005e+02,-3.000000000000000000e+02,-2.442510399368169374e+02
-2.335125000000000000e+08,-2.434110943171521342e+02,-3.000000000000000000e+02,-2.455251325748194802e+02
-2.333906250000000000e+08,-2.447732920104581922e+02,-3.000000000000000000e+02,-2.470869040196015760e+02
-2.332687500000000000e+08,-2.465591415565747297e+02,-3.000000000000000000e+02,-2.482918268883228734e+02
-2.331468750000000000e+08,-2.480267470706356789e+02,-3.000000000000000000e+02,-2.483868205795304789e+02
-2.330250000000000000e+08,-2.473265298395856462e+02,-3.000000000000000000e+02,-2.469769110641478846e+02
-2.329031250000000000e+08,-2.421306863280144057e+02,-3.000000000000000000e+02,-2.419967641577139830e+02
-2.327812500000000000e+08,-2.360524308597018432e+02,-3.000000000000000000e+02,-2.359292893964378095e+02
-2.326593750000000000e+08,-2.311078763238661509e+02,-3.000000000000000000e+02,-2.309390541563158763e+02
-2.325375000000000000e+08,-2.273164054790011050e+02,-3.000000000000000000e+02,-2.271196652453504328e+02
-2.324156250000000000e+08,-2.244898696515471670e+02,-3.000000000000000000e+02,-2.242808496264076723e+02
-2.322937500000000000e+08,-2.224837015245058183e+02,-3.000000000000000000e+02,-2.222715943819837889e+02
-2.321718750000000000e+08,-2.212025996334311344e+02,-3.000000000000000000e+02,-2.209929270809419677e+02
-2.320500000000000000e+08,-2.205870623768736323e+02,-3.000000000000000000e+02,-2.203837946288375065e+02
-2.319281250000000000e+08,-2.206034227693947685e+02,-3.000000000000000000e+02,-2.204103751929976625e+02
-2.318062500000000000e+08,-2.212379535540088682e+02,-3.000000000000000000e+02,-2.210599454138541375e+02
-2.316843750000000000e+08,-2.224938476218830488e+02,-3.000000000000000000e+02,-2.223379971233537731e+02
-2.315625000000000000e+08,-2.243903577097379127e+02,-3.000000000000000000e+02,-2.242677145727255095e+02
-2.314406250000000000e+08,-2.269642631529564198e+02,-3.000000000000000000e+02,-2.268913570899328533e+02
-2.313187500000000000e+08,-2.302757023057977221e+02,-3.000000000000000000e+02,-2.302725434056326890e+02
-2.311968750000000000e+08,-2.344241162436591139e+02,-3.000000000000000000e+02,-2.344897386539148556e+02
-2.310750000000000000e+08,-2.395660875380064851e+02,-3.000000000000000000e+02,-2.395267179172972192e+02
-2.309531250000000000e+08,-2.455297766558261685e+02,-3.000000000000000000e+02,-2.443561323301642574e+02
-2.308312500000000000e+08,-2.483551031832968476e+02,-3.000000000000000000e+02,-2.455394985669902894e+02
-2.307093750000000000e+08,-2.462452906377328361e+02,-3.000000000000000000e+02,-2.440257222921546258e+02
-2.305875000000000000e+08,-2.443533775445701508e+02,-3.000000000000000000e+02,-2.425894222457673095e+02
-2.304656250000000000e+08,-2.433311025797641776e+02,-3.000000000000000000e+02,-2.416751231646870224e+02
-2.303437500000000000e+08,-2.429003549153361519e+02,-3.000000000000000000e+02,-2.412285882380592170e+02
-2.302218750000000000e+08,-2.428277826458992763e+02,-3.000000000000000000e+02,-2.411616608724926323e+02
-2.301000000000000000e+08,-2.429890574223535396e+02,-3.000000000000000000e+02,-2.414085021199883272e+02
-2.299781250000000000e+08,-2.433831087118836933e+02,-3.000000000000000000e+02,-2.419447824581291400e+02
-2.298562500000000000e+08,-2.441036096617047519e+02,-3.000000000000000000e+02,-2.427929450895228456e+02
-2.297343750000000000e+08,-2.452764139367846212e+02,-3.000000000000000000e+02,-2.439970185784319483e+02
-2.296125000000000000e+08,-2.469441394718951699e+02,-3.000000000000000000e+02,-2.455164189522882339e+02
-2.294906250000000000e+08,-2.487681791254439077e+02,-3.000000000000000000e+02,-2.469735331442490178e+02
-2.293687500000000000e+08,-2.498300063431770184e+02,-3.000000000000000000e+02,-2.476491920569849015e+02
-2.292468750000000000e+08,-2.500229992422522969e+02,-3.000000000000000000e+02,-2.475638203553153289e+02
-2.291250000000000000e+08,-2.502006546044670188e+02,-3.000000000000000000e+02,-2.473979233047215587e+02
-2.290031250000000000e+08,-2.481448434740367475e+02,-3.000000000000000000e+02,-2.461527413265810367e+02
-2.288812500000000000e+08,-2.426847682003127602e+02,-3.000000000000000000e+02,-2.421899346270546403e+02
-2.287593750000000000e+08,-2.375606514342523496e+02,-3.000000000000000000e+02,-2.375829216445237648e+02
-2.286375000000000000e+08,-2.336012197867576390e+02,-3.000000000000000000e+02,-2.337551374585292479e+02
-2.285156250000000000e+08,-2.306307315652107093e+02,-3.000000000000000000e+02,-2.308213340114621985e+02
-2.283937500000000000e+08,-2.284615172703502139e+02,-3.000000000000000000e+02,-2.286677068735652938e+02
-2.282718750000000000e+08,-2.269668750834391062e+02,-3.000000000000000000e+02,-2.271889635301874364e+02
-2.281500000000000000e+08,-2.260643637648990705e+02,-3.000000000000000000e+02,-2.263108035726432661e+02
-2.280281250000000000e+08,-2.257011620593983707e+02,-3.000000000000000000e+02,-2.259846117267343288e+02
-2.279062500000000000e+08,-2.258466945080920141e+02,-3.000000000000000000e+02,-2.261824681025549637e+02
-2.277843750000000000e+08,-2.264913621287044521e+02,-3.000000000000000000e+02,-2.268964996310382389e+02
-2.276625000000000000e+08,-2.276512923363694654e+02,-3.000000000000000000e+02,-2.281441058961364661e+02
-2.275406250000000000e+08,-2.293807393727169313e+02,-3.000000000000000000e+02,-2.299817256930066094e+02
-2.274187500000000000e+08,-2.317959482690578454e+02,-3.000000000000000000e+02,-2.325317296888893566e+02
-2.272968750000000000e+08,-2.351110903497599054e+02,-3.000000000000000000e+02,-2.360188636995073068e+02
-2.271750000000000000e+08,-2.395614255957649448e+02,-3.000000000000000000e+02,-2.406132959642542346e+02
-2.270531250000000000e+08,-2.435169081420184511e+02,-3.000000000000000000e+02,-2.439146950271328080e+02
-2.269312500000000000e+08,-2.418449327465773422e+02,-3.000000000000000000e+02,-2.416588643985131739e+02
-2.268093750000000000e+08,-2.388226185131389343e+02,-3.000000000000000000e+02,-2.388192100710576824e+02
-2.266875000000000000e+08,-2.366507468578047906e+02,-3.000000000000000000e+02,-2.368244043285125713e+02
-2.265656250000000000e+08,-2.350852333055962617e+02,-3.000000000000000000e+02,-2.353661567669596479e+02
-2.264437500000000000e+08,-2.339328438477782868e+02,-3.000000000000000000e+02,-2.342579362179293412e+02
-2.263218750000000000e+08,-2.331465461506323891e+02,-3.000000000000000000e+02,-2.334701939179330452e+02
-2.262000000000000000e+08,-2.327088922683013266e+02,-3.000000000000000000e+02,-2.330103074522258453e+02
-2.260781250000000000e+08,-2.325727462635950076e+02,-3.000000000000000000e+02,-2.328574867122007959e+02
-2.259562500000000000e+08,-2.326894839466484086e+02,-3.000000000000000000e+02,-2.329838132362754095e+02
-2.258343750000000000e+08,-2.330889286692173528e+02,-3.000000000000000000e+02,-2.334237962589194808e+02
-2.257125000000000000e+08,-2.339192872941778774e+02,-3.000000000000000000e+02,-2.343099132727916185e+02
-2.255906250000000000e+08,-2.353765559535320904e+02,-3.000000000000000000e+02,-2.358042702569650544e+02
-2.254687500000000000e+08,-2.374741948517064998e+02,-3.000000000000000000e+02,-2.378621547411167967e+02
-2.253468750000000000e+08,-2.392906308596715803e+02,-3.000000000000000000e+02,-2.395508211805877181e+02
-2.252250000000000000e+08,-2.382013461392613181e+02,-3.000000000000000000e+02,-2.384731588019213007e+02
-2.251031250000000000e+08,-2.339991641737762222e+02,-3.000000000000000000e+02,-2.342445282212888458e+02
-2.249812500000000000e+08,-2.291247721268086650e+02,-3.000000000000000000e+02,-2.292573361884404619e+02
-2.248593750000000000e+08,-2.247518217359671553e+02,-3.000000000000000000e+02,-2.248146782291431123e+02
-2.247375000000000000e+08,-2.211629485266297195e+02,-3.000000000000000000e+02,-2.211999796860448271e+02
-2.246156250000000000e+08,-2.183613899374642813e+02,-3.000000000000000000e+02,-2.183951670040847262e+02
-2.244937500000000000e+08,-2.162850776893953366e+02,-3.000000000000000000e+02,-2.163257051824216433e+02
-2.243718750000000000e+08,-2.148693228379104596e+02,-3.000000000000000000e+02,-2.149212025244538893e+02
-2.242500000000000000e+08,-2.140615763915647847e+02,-3.000000000000000000e+02,-2.141266220293542801e+02
-2.241281250000000000e+08,-2.138228683033893844e+02,-3.000000000000000000e+02,-2.139018608910804176e+02
-2.240062500000000000e+08,-2.141264931628205375e+02,-3.000000000000000000e+02,-2.142195838690676908e+02
-2.238843750000000000e+08,-2.149573426284419497e+02,-3.000000000000000000e+02,-2.150641802077955731e+02
-2.237625000000000000e+08,-2.163136802996463359e+02,-3.000000000000000000e+02,-2.164334295867622586e+02
-2.236406250000000000e+08,-2.182135933542189719e+02,-3.000000000000000000e+02,-2.183450884140448522e+02
-2.235187500000000000e+08,-2.207102184379864411e+02,-3.000000000000000000e+02,-2.208525714563475901e+02
-2.233968750000000000e+08,-2.239244886315711085e+02,-3.000000000000000000e+02,-2.240786022327052365e+02
-2.232750000000000000e+08,-2.281162342051638916e+02,-3.000000000000000000e+02,-2.282877212598265260e+02
-2.231531250000000000e+08,-2.338080301621293984e+02,-3.000000000000000000e+02,-2.340071860825518115e+02
-2.230312500000000000e+08,-2.405457097421688104e+02,-3.000000000000000000e+02,-2.406517209109706528e+02
-2.229093750000000000e+08,-2.395921753558483829e+02,-3.000000000000000000e+02,-2.395127126662747230e+02
-2.227875000000000000e+08,-2.367036950438524627e+02,-3.000000000000000000e+02,-2.366987180390237313e+02
-2.226656250000000000e+08,-2.353990381244555010e+02,-3.000000000000000000e+02,-2.354749215274325991e+02
-2.225437500000000000e+08,-2.350000354026987281e+02,-3.000000000000000000e+02,-2.351762830658765040e+02
-2.224218750000000000e+08,-2.350909512288694145e+02,-3.000000000000000000e+02,-2.353951663764945010e+02
-2.223000000000000000e+08,-2.355231289270760442e+02,-3.000000000000000000e+02,-2.359740809318273307e+02
-2.221781250000000000e+08,-2.362749821867945172e+02,-3.000000000000000000e+02,-2.368691408324994256e+02
-2.220562500000000000e+08,-2.373137033188139071e+02,-3.000000000000000000e+02,-2.380085483361801266e+02
-2.219343750000000000e+08,-2.385303831688926550e+02,-3.000000000000000000e+02,-2.392331406055514549e+02
-2.218125000000000000e+08,-2.398268185870525997e+02,-3.000000000000000000e+02,-2.404398291746145162e+02
-2.216906250000000000e+08,-2.413255627365290934e+02,-3.000000000000000000e+02,-2.418468473911291881e+02
-2.215687500000000000e+08,-2.434933605029243893e+02,-3.000000000000000000e+02,-2.440884841335500823e+02
-2.214468750000000000e+08,-2.472202215942937755e+02,-3.000000000000000000e+02,-2.485396170308852106e+02
-2.213250000000000000e+08,-2.526064353051097839e+02,-3.000000000000000000e+02,-2.589509011422678100e+02
-2.212031250000000000e+08,-2.471484778605260431e+02,-3.000000000000000000e+02,-2.474255497360555296e+02
-2.210812500000000000e+08,-2.406411805997131523e+02,-3.000000000000000000e+02,-2.403111368329699076e+02
-2.209593750000000000e+08,-2.359428517179608207e+02,-3.000000000000000000e+02,-2.355732271031487528e+02
-2.208375000000000000e+08,-2.322547294268670441e+02,-3.000000000000000000e+02,-2.319182693952367913e+02
-2.207156250000000000e+08,-2.293037252735445577e+02,-3.000000000000000000e+02,-2.290098836415894823e+02
-2.205937500000000000e+08,-2.269904495377008971e+02,-3.000000000000000000e+02,-2.267325983507461729e+02
-2.204718750000000000e+08,-2.252602818020049824e+02,-3.000000000000000000e+02,-2.250274254792255135e+02
-2.203500000000000000e+08,-2.240725103984996451e+02,-3.000000000000000000e+02,-2.238531571236667617e+02
-2.202281250000000000e+08,-2.233965917247395510e+02,-3.000000000000000000e+02,-2.231800260345701190e+02
-2.201062500000000000e+08,-2.232147933142569514e+02,-3.000000000000000000e+02,-2.229914648779421213e+02
-2.199843750000000000e+08,-2.235266464743352799e+02,-3.000000000000000000e+02,-2.232882294312875047e+02
-2.198625000000000000e+08,-2.243550537175661930e+02,-3.000000000000000000e+02,-2.240942516513296994e+02
-2.197406250000000000e+08,-2.257559632490194872e+02,-3.000000000000000000e+02,-2.254659433951576375e+02
-2.196187500000000000e+08,-2.278374659652321839e+02,-3.000000000000000000e+02,-2.275107080140731455e+02
-2.194968750000000000e+08,-2.308061780898225095e+02,-3.000000000000000000e+02,-2.304324373161359745e+02
-2.193750000000000000e+08,-2.351030356452959609e+02,-3.000000000000000000e+02,-2.346681573364587621e+02
-2.192531250000000000e+08,-2.418444397027408854e+02,-3.000000000000000000e+02,-2.414032583447513503e+02
-2.191312500000000000e+08,-2.486392811572135884e+02,-3.000000000000000000e+02,-2.502237305375872722e+02
-2.190093750000000000e+08,-2.426873333883579562e+02,-3.000000000000000000e+02,-2.433361428182206225e+02
-2.188875000000000000e+08,-2.393492952181946407e+02,-3.000000000000000000e+02,-2.397039917290982487e+02
-2.187656250000000000e+08,-2.376969401359837946e+02,-3.000000000000000000e+02,-2.380047617296952751e+02
-2.186437500000000000e+08,-2.368213342984612382e+02,-3.000000000000000000e+02,-2.371101633623799216e+02
-2.185218750000000000e+08,-2.364150861255393181e+02,-3.000000000000000000e+02,-2.366283740429360591e+02
-2.184000000000000000e+08,-2.363953297745503335e+02,-3.000000000000000000e+02,-2.364462369349930668e+02
-2.182781250000000000e+08,-2.367195994156006122e+02,-3.000000000000000000e+02,-2.365351226711511856e+02
-2.181562500000000000e+08,-2.373080429406879830e+02,-3.000000000000000000e+02,-2.368701631037063180e+02
-2.180343750000000000e+08,-2.380715017691953790e+02,-3.000000000000000000e+02,-2.374459863177837349e+02
-2.179125000000000000e+08,-2.390294851897013757e+02,-3.000000000000000000e+02,-2.383421610173979843e+02
-2.177906250000000000e+08,-2.404188983213795154e+02,-3.000000000000000000e+02,-2.397802202408376786e+02
-2.176687500000000000e+08,-2.427380041375541850e+02,-3.000000000000000000e+02,-2.421903766628896619e+02
-2.175468750000000000e+08,-2.469540212784033315e+02,-3.000000000000000000e+02,-2.465175768005128702e+02
-2.174250000000000000e+08,-2.535092025655845873e+02,-3.000000000000000000e+02,-2.546313506863821772e+02
