freq_hz,psd_desired_dBm_per_MHz,psd_interferer_dBm_per_MHz,psd_mixed_dBm_per_MHz
-2.418000000000000000e+08,-1.575016159373589346e+02,-2.100000000000000000e+02,-1.564217404014955264e+02
-2.416781250000000000e+08,-1.572427792717572856e+02,-2.100000000000000000e+02,-1.565426476845000821e+02
-2.415562500000000000e+08,-1.575499836472477000e+02,-2.100000000000000000e+02,-1.573739040077859386e+02
-2.414343750000000000e+08,-1.585773572038516193e+02,-2.100000000000000000e+02,-1.592301035055339185e+02
-2.413125000000000000e+08,-1.602266516615296439e+02,-2.100000000000000000e+02,-1.622043388604503775e+02
-2.411906250000000000e+08,-1.615685914574559945e+02,-2.100000000000000000e+02,-1.640792897361015719e+02
-2.410687500000000000e+08,-1.613968296079432321e+02,-2.100000000000000000e+02,-1.621275618751400032e+02
-2.409468750000000000e+08,-1.611250672237571564e+02,-2.100000000000000000e+02,-1.607776549748805905e+02
-2.408250000000000000e+08,-1.616357278130924442e+02,-2.100000000000000000e+02,-1.612460398299406847e+02
-2.407031250000000000e+08,-1.568414003745372725e+02,-2.100000000000000000e+02,-1.569001366313873120e+02
-2.405812500000000000e+08,-1.498668224421039099e+02,-2.100000000000000000e+02,-1.497544852229437424e+02
-2.404593750000000000e+08,-1.446081051756909233e+02,-2.100000000000000000e+02,-1.443972660075652357e+02
-2.403375000000000000e+08,-1.407701861725580557e+02,-2.100000000000000000e+02,-1.405210512418042299e+02
-2.402156250000000000e+08,-1.379975563542459440e+02,-2.100000000000000000e+02,-1.377345923431036852e+02
-2.400937500000000000e+08,-1.360877274846610590e+02,-2.100000000000000000e+02,-1.358202535543456406e+02
-2.399718750000000000e+08,-1.349275417560335200e+02,-2.100000000000000000e+02,-1.346581661635525506e+02
-2.398500000000000000e+08,-1.344562097180089495e+02,-2.100000000000000000e+02,-1.341840985301374189e+02
-2.397281250000000000e+08,-1.346480346629774658e+02,-2.100000000000000000e+02,-1.343700443938499234e+02
-2.396062500000000000e+08,-1.355053930239806448e+02,-2.100000000000000000e+02,-1.352160428863029438e+02
-2.394843750000000000e+08,-1.370581322535352626e+02,-2.100000000000000000e+02,-1.367484811450868278e+02
-2.393625000000000000e+08,-1.393687846945575188e+02,-2.100000000000000000e+02,-1.390234500980241421e+02
-2.392406250000000000e+08,-1.425452473215588611e+02,-2.100000000000000000e+02,-1.421351060258860457e+02
-2.391187500000000000e+08,-1.467619821951462882e+02,-2.100000000000000000e+02,-1.462257068121432440e+02
-2.389968750000000000e+08,-1.522491112655753795e+02,-2.100000000000000000e+02,-1.514531222086847890e+02
-2.388750000000000000e+08,-1.586615812512508228e+02,-2.100000000000000000e+02,-1.575088936799176338e+02
