freq_hz,psd_desired_db_per_hz,psd_interferer_db_per_hz,psd_mixed_db_per_hz
-2.277843750000000000e+08,-2.050115259180704186e+02,-3.000000000000000000e+02,-2.050115259180704186e+02
-2.276625000000000000e+08,-2.059565239890214627e+02,-3.000000000000000000e+02,-2.059565239890214627e+02
-2.275406250000000000e+08,-2.070643614002278525e+02,-3.000000000000000000e+02,-2.070643614002278525e+02
-2.274187500000000000e+08,-2.080830634715117071e+02,-3.000000000000000000e+02,-2.080830634715117071e+02
-2.272968750000000000e+08,-2.088523078878407091e+02,-3.000000000000000000e+02,-2.088523078878407091e+02
-2.271750000000000000e+08,-2.094227278053917018e+02,-3.000000000000000000e+02,-2.094227278053917018e+02
-2.270531250000000000e+08,-2.099364764592800157e+02,-3.000000000000000000e+02,-2.099364764592800157e+02
-2.269312500000000000e+08,-2.104379662884418281e+02,-3.000000000000000000e+02,-2.104379662884418281e+02
-2.268093750000000000e+08,-2.108446017748039196e+02,-3.000000000000000000e+02,-2.108446017748039196e+02
-2.266875000000000000e+08,-2.110624809710316470e+02,-3.000000000000000000e+02,-2.110624809710316470e+02
-2.265656250000000000e+08,-2.110931437506622501e+02,-3.000000000000000000e+02,-2.110931437506622501e+02
-2.264437500000000000e+08,-2.110048667877127571e+02,-3.000000000000000000e+02,-2.110048667877127571e+02
-2.263218750000000000e+08,-2.108464396801920202e+02,-3.000000000000000000e+02,-2.108464396801920202e+02
-2.262000000000000000e+08,-2.106243357078014071e+02,-3.000000000000000000e+02,-2.106243357078014071e+02
-2.260781250000000000e+08,-2.103292020292263658e+02,-3.000000000000000000e+02,-2.103292020292263658e+02
-2.259562500000000000e+08,-2.099612073634552303e+02,-3.000000000000000000e+02,-2.099612073634552303e+02
-2.258343750000000000e+08,-2.095458302187585957e+02,-3.000000000000000000e+02,-2.095458302187585957e+02
-2.257125000000000000e+08,-2.091284086183152624e+02,-3.000000000000000000e+02,-2.091284086183152624e+02
-2.255906250000000000e+08,-2.087212075562842983e+02,-3.000000000000000000e+02,-2.087212075562842983e+02
-2.254687500000000000e+08,-2.082298721118012850e+02,-3.000000000000000000e+02,-2.082298721118012850e+02
-2.253468750000000000e+08,-2.074621868632510200e+02,-3.000000000000000000e+02,-2.074621868632510200e+02
-2.252250000000000000e+08,-2.062824803710446986e+02,-3.000000000000000000e+02,-2.062824803710446986e+02
