freq_hz,psd_desired_dBm_per_MHz,psd_interferer_dBm_per_MHz,psd_mixed_dBm_per_MHz
-2.288812500000000000e+08,-1.526847682003127602e+02,-1.579045889749298510e+02,-1.521493230478213832e+02
-2.287593750000000000e+08,-1.475606514342523496e+02,-1.549917131707363183e+02,-1.473276094755803740e+02
-2.286375000000000000e+08,-1.436012197867576390e+02,-1.528686291776432711e+02,-1.436623317867745016e+02
-2.285156250000000000e+08,-1.406307315652107093e+02,-1.515967147537709820e+02,-1.409150452135756098e+02
-2.283937500000000000e+08,-1.384615172703502139e+02,-1.510218665275115768e+02,-1.389078045040512848e+02
-2.282718750000000000e+08,-1.369668750834391062e+02,-1.510030774485122436e+02,-1.375264831940006616e+02
-2.281500000000000000e+08,-1.360643637648990705e+02,-1.514073923083331863e+02,-1.366970225684179070e+02
-2.280281250000000000e+08,-1.357011620593983707e+02,-1.520835019549079732e+02,-1.363707413282307641e+02
-2.279062500000000000e+08,-1.358466945080920141e+02,-1.528527474946756683e+02,-1.365170992807477717e+02
-2.277843750000000000e+08,-1.364913621287044521e+02,-1.535480200400314175e+02,-1.371214399478210737e+02
-2.276625000000000000e+08,-1.376512923363694654e+02,-1.540910428503998446e+02,-1.381861979391487694e+02
-2.275406250000000000e+08,-1.393807393727169313e+02,-1.545162872739190902e+02,-1.397335394961457951e+02
-2.274187500000000000e+08,-1.417959482690578454e+02,-1.548933399870998358e+02,-1.418026062577429229e+02
-2.272968750000000000e+08,-1.451110903497599054e+02,-1.552393104055757362e+02,-1.444114511111459649e+02
-2.271750000000000000e+08,-1.495614255957649448e+02,-1.555097758927048517e+02,-1.473521756583009790e+02
-2.270531250000000000e+08,-1.535169081420184511e+02,-1.556588052088361280e+02,-1.495554394413170485e+02
-2.269312500000000000e+08,-1.518449327465773422e+02,-1.556867772094983593e+02,-1.495068033010750241e+02
-2.268093750000000000e+08,-1.488226185131389343e+02,-1.556092444286747423e+02,-1.480068481546453256e+02
-2.266875000000000000e+08,-1.466507468578047906e+02,-1.553952511859642698e+02,-1.463827056058877929e+02
-2.265656250000000000e+08,-1.450852333055962617e+02,-1.549819560998756458e+02,-1.450174484359959308e+02
-2.264437500000000000e+08,-1.439328438477782868e+02,-1.543763828865362484e+02,-1.439975356528980797e+02
-2.263218750000000000e+08,-1.431465461506323891e+02,-1.537107323611451761e+02,-1.433773150860445753e+02
-2.262000000000000000e+08,-1.427088922683013266e+02,-1.531734723139628045e+02,-1.431835631056511033e+02
-2.260781250000000000e+08,-1.425727462635950076e+02,-1.529206135720914403e+02,-1.433999884323588958e+02
-2.259562500000000000e+08,-1.426894839466484086e+02,-1.530489450501312945e+02,-1.439912633359154484e+02
-2.258343750000000000e+08,-1.430889286692173528e+02,-1.536085631409623034e+02,-1.449716112064084541e+02
-2.257125000000000000e+08,-1.439192872941778774e+02,-1.546189153245059060e+02,-1.464646062440083369e+02
-2.255906250000000000e+08,-1.453765559535320904e+02,-1.560756710591021772e+02,-1.486073985578933048e+02
-2.254687500000000000e+08,-1.474741948517064998e+02,-1.579492229809111450e+02,-1.509030547635813377e+02
-2.253468750000000000e+08,-1.492906308596715803e+02,-1.601841520180053351e+02,-1.510936266636026630e+02
-2.252250000000000000e+08,-1.482013461392613181e+02,-1.627094668709456471e+02,-1.483491773526952784e+02
-2.251031250000000000e+08,-1.439991641737762222e+02,-1.653679334592244459e+02,-1.440919932394667171e+02
-2.249812500000000000e+08,-1.391247721268086650e+02,-1.672623285586181510e+02,-1.393370865115821573e+02
-2.248593750000000000e+08,-1.347518217359671553e+02,-1.664311639082706620e+02,-1.349804128796132545e+02
-2.247375000000000000e+08,-1.311629485266297195e+02,-1.637609902688413115e+02,-1.313841227989306617e+02
-2.246156250000000000e+08,-1.283613899374642813e+02,-1.612912659240435573e+02,-1.285772341780001966e+02
-2.244937500000000000e+08,-1.262850776893953366e+02,-1.595681953888919509e+02,-1.264988816202130977e+02
-2.243718750000000000e+08,-1.248693228379104596e+02,-1.586235032463133621e+02,-1.250819592827601809e+02
-2.242500000000000000e+08,-1.240615763915647847e+02,-1.584259269394055991e+02,-1.242720807208179963e+02
-2.241281250000000000e+08,-1.238228683033893844e+02,-1.589596080621765566e+02,-1.240293176293898227e+02
-2.240062500000000000e+08,-1.241264931628205375e+02,-1.602320162934412622e+02,-1.243267141281443742e+02
-2.238843750000000000e+08,-1.249573426284419497e+02,-1.622658055533324557e+02,-1.251496074672922418e+02
-2.237625000000000000e+08,-1.263136802996463359e+02,-1.650648991172915032e+02,-1.264976412552789782e+02
-2.236406250000000000e+08,-1.282135933542189719e+02,-1.684920603055429638e+02,-1.283917549299388554e+02
-2.235187500000000000e+08,-1.307102184379864411e+02,-1.719677355897597408e+02,-1.308904911545178607e+02
-2.233968750000000000e+08,-1.339244886315711085e+02,-1.744043749891760058e+02,-1.341255552841877261e+02
-2.232750000000000000e+08,-1.381162342051638916e+02,-1.746642981132067689e+02,-1.383831062339478990e+02
-2.231531250000000000e+08,-1.438080301621293984e+02,-1.716881475508978951e+02,-1.442732491645418236e+02
-2.230312500000000000e+08,-1.505457097421688104e+02,-1.672977706699523424e+02,-1.513963272472234962e+02
-2.229093750000000000e+08,-1.495921753558483829e+02,-1.633404530174269382e+02,-1.497348894871878144e+02
-2.227875000000000000e+08,-1.467036950438524627e+02,-1.601637965040372364e+02,-1.467568466752108520e+02
-2.226656250000000000e+08,-1.453990381244555010e+02,-1.577179499592720049e+02,-1.455699866969298455e+02
-2.225437500000000000e+08,-1.450000354026987281e+02,-1.559136027872085037e+02,-1.453713949229062052e+02
-2.224218750000000000e+08,-1.450909512288694145e+02,-1.546740474823963325e+02,-1.456963782006491499e+02
-2.223000000000000000e+08,-1.455231289270760442e+02,-1.539376066592410552e+02,-1.462939566706056098e+02
-2.221781250000000000e+08,-1.462749821867945172e+02,-1.536564475191980534e+02,-1.469922528916032149e+02
-2.220562500000000000e+08,-1.473137033188139071e+02,-1.537980184391204830e+02,-1.476227843597444860e+02
-2.219343750000000000e+08,-1.485303831688926550e+02,-1.543475870089102955e+02,-1.480963881327949707e+02
-2.218125000000000000e+08,-1.498268185870525997e+02,-1.553064802749717046e+02,-1.485618954214587006e+02
-2.216906250000000000e+08,-1.513255627365290934e+02,-1.566743101475780122e+02,-1.493842063877833652e+02
-2.215687500000000000e+08,-1.534933605029243893e+02,-1.583863900536324536e+02,-1.510230272479776659e+02
-2.214468750000000000e+08,-1.572202215942937755e+02,-1.601483357566781933e+02,-1.541454867947188063e+02
-2.213250000000000000e+08,-1.626064353051097839e+02,-1.612440193388201806e+02,-1.600591832767234735e+02
-2.212031250000000000e+08,-1.571484778605260431e+02,-1.610256495054895254e+02,-1.592839235509965192e+02
-2.210812500000000000e+08,-1.506411805997131523e+02,-1.597953862158919947e+02,-1.516426882798679685e+02
-2.209593750000000000e+08,-1.459428517179608207e+02,-1.581710850221709848e+02,-1.465430174869054269e+02
-2.208375000000000000e+08,-1.422547294268670441e+02,-1.564678128395249246e+02,-1.427195873333702139e+02
-2.207156250000000000e+08,-1.393037252735445577e+02,-1.548518632888186630e+02,-1.397070390918625549e+02
-2.205937500000000000e+08,-1.369904495377008971e+02,-1.534639560518064343e+02,-1.373510132942028008e+02
-2.204718750000000000e+08,-1.352602818020049824e+02,-1.524163957122253805e+02,-1.355825516516438540e+02
-2.203500000000000000e+08,-1.340725103984996451e+02,-1.517833383023346983e+02,-1.343584767073249679e+02
-2.202281250000000000e+08,-1.333965917247395510e+02,-1.516109804848184126e+02,-1.336492479511857141e+02
-2.201062500000000000e+08,-1.332147933142569514e+02,-1.519346152431330381e+02,-1.334391866830820845e+02
-2.199843750000000000e+08,-1.335266464743352799e+02,-1.527945108728602293e+02,-1.337300197248237623e+02
-2.198625000000000000e+08,-1.343550537175661930e+02,-1.542482695411222835e+02,-1.345463107024275189e+02
-2.197406250000000000e+08,-1.357559632490194872e+02,-1.563710544485628020e+02,-1.359444059115486425e+02
-2.196187500000000000e+08,-1.378374659652321839e+02,-1.591957406241752437e+02,-1.380307653895399085e+02
-2.194968750000000000e+08,-1.408061780898225095e+02,-1.623991108687171447e+02,-1.410082260038354320e+02
-2.193750000000000000e+08,-1.451030356452959609e+02,-1.646704529713589409e+02,-1.453202219592216125e+02
-2.192531250000000000e+08,-1.518444397027408854e+02,-1.650297848106343395e+02,-1.522361602837441410e+02
-2.191312500000000000e+08,-1.586392811572135884e+02,-1.640438709325283924e+02,-1.610912042761097780e+02
-2.190093750000000000e+08,-1.526873333883579562e+02,-1.613800198961803574e+02,-1.531587974309396998e+02
-2.188875000000000000e+08,-1.493492952181946407e+02,-1.577486564671678479e+02,-1.490537130442221496e+02
-2.187656250000000000e+08,-1.476969401359837946e+02,-1.544882327711613641e+02,-1.467200757112281053e+02
-2.186437500000000000e+08,-1.468213342984612382e+02,-1.520350036059771526e+02,-1.451846804195663765e+02
-2.185218750000000000e+08,-1.464150861255393181e+02,-1.504014988570102389e+02,-1.442112717999686424e+02
-2.184000000000000000e+08,-1.463953297745503335e+02,-1.495274654392448497e+02,-1.437564398220783346e+02
-2.182781250000000000e+08,-1.467195994156006122e+02,-1.493641502199151319e+02,-1.437992206857721555e+02
-2.181562500000000000e+08,-1.473080429406879830e+02,-1.498888892432868261e+02,-1.442994764016635827e+02
-2.180343750000000000e+08,-1.480715017691953790e+02,-1.511080293798594028e+02,-1.452066232836240260e+02
-2.179125000000000000e+08,-1.490294851897013757e+02,-1.530609455172055107e+02,-1.464996521264754961e+02
-2.177906250000000000e+08,-1.504188983213795154e+02,-1.558237138058079267e+02,-1.482562336441421849e+02
-2.176687500000000000e+08,-1.527380041375541850e+02,-1.594612610015248606e+02,-1.507635648184742649e+02
-2.175468750000000000e+08,-1.569540212784033315e+02,-1.634130635097646973e+02,-1.548719910792173948e+02
