freq_hz,psd_desired_db_per_hz,psd_interferer_db_per_hz,psd_mixed_db_per_hz
-2.369250000000000000e+08,-2.529192297383798120e+02,-2.491740449335063090e+02,-2.469441465746120912e+02
-2.368031250000000000e+08,-2.472280798413458456e+02,-2.494692326263182167e+02,-2.446216937795197737e+02
-2.366812500000000000e+08,-2.403765745314411788e+02,-2.490171145904035939e+02,-2.399294145911736678e+02
-2.365593750000000000e+08,-2.351399947720422290e+02,-2.479683535608655802e+02,-2.352434453353361903e+02
-2.364375000000000000e+08,-2.312461400657474542e+02,-2.465281627646734819e+02,-2.315049141900117320e+02
-2.363156250000000000e+08,-2.283986386106616067e+02,-2.448997636805816569e+02,-2.287115018198791745e+02
-2.361937500000000000e+08,-2.264136038479849731e+02,-2.432881660365571008e+02,-2.267415024554470051e+02
-2.360718750000000000e+08,-2.251799712770647943e+02,-2.418734644941639544e+02,-2.254983353020170966e+02
-2.359500000000000000e+08,-2.246331686815291846e+02,-2.407901557162384734e+02,-2.249208949232672410e+02
-2.358281250000000000e+08,-2.247416326294272153e+02,-2.401313419844976522e+02,-2.249784646897764446e+02
-2.357062500000000000e+08,-2.255010011428338146e+02,-2.399643100779406382e+02,-2.256674292680322083e+02
-2.355843750000000000e+08,-2.269337463616651007e+02,-2.403459365539545161e+02,-2.270121202448743816e+02
-2.354625000000000000e+08,-2.290943838264428507e+02,-2.413357767951733308e+02,-2.290710394770524942e+02
-2.353406250000000000e+08,-2.320832894565403421e+02,-2.430105823074401883e+02,-2.319525002599374943e+02
-2.352187500000000000e+08,-2.360787150560912266e+02,-2.454832933641878867e+02,-2.358556623050191376e+02
-2.350968750000000000e+08,-2.414167082465704652e+02,-2.488251914967387393e+02,-2.412063139663561060e+02
-2.349750000000000000e+08,-2.487629956327575087e+02,-2.515910923602099842e+02,-2.487949597309980732e+02
-2.348531250000000000e+08,-2.561744559861060679e+02,-2.491587792969806401e+02,-2.490918463402085763e+02
-2.347312500000000000e+08,-2.524809429879938421e+02,-2.448406786988622912e+02,-2.427590142016806567e+02
-2.346093750000000000e+08,-2.484981275940887997e+02,-2.413552186418173733e+02,-2.384657457520870594e+02
-2.344875000000000000e+08,-2.456194897483886166e+02,-2.387725995661647005e+02,-2.354797026778972509e+02
-2.343656250000000000e+08,-2.436207463483661968e+02,-2.369664351091487902e+02,-2.334701571420621065e+02
-2.342437500000000000e+08,-2.424132272347495132e+02,-2.358497024865301341e+02,-2.322816722420708402e+02
-2.341218750000000000e+08,-2.418704096929803313e+02,-2.353587781861434678e+02,-2.318134560912086783e+02
-2.340000000000000000e+08,-2.418119655033478637e+02,-2.354293685991679581e+02,-2.319790869561049931e+02
-2.338781250000000000e+08,-2.420055834479933878e+02,-2.359687183919651829e+02,-2.326725048128470803e+02
-2.337562500000000000e+08,-2.422683512674199733e+02,-2.368246470240208339e+02,-2.337341586133065618e+02
-2.336343750000000000e+08,-2.426478764212859005e+02,-2.377853240526508216e+02,-2.349533875363963205e+02
-2.335125000000000000e+08,-2.434110943171521342e+02,-2.386746892096914792e+02,-2.361620186331544460e+02
-2.333906250000000000e+08,-2.447732920104581922e+02,-2.394917995629683105e+02,-2.373531051590929053e+02
-2.332687500000000000e+08,-2.465591415565747297e+02,-2.403636145005324352e+02,-2.386703495820900400e+02
-2.331468750000000000e+08,-2.480267470706356789e+02,-2.412650242108612701e+02,-2.403797198956721672e+02
-2.330250000000000000e+08,-2.473265298395856462e+02,-2.417459274639658702e+02,-2.426429624229997728e+02
-2.329031250000000000e+08,-2.421306863280144057e+02,-2.412568204832490721e+02,-2.418603440461658920e+02
-2.327812500000000000e+08,-2.360524308597018432e+02,-2.400569942852150973e+02,-2.359377823047686036e+02
-2.326593750000000000e+08,-2.311078763238661509e+02,-2.388587606166030355e+02,-2.306484139755712874e+02
-2.325375000000000000e+08,-2.273164054790011050e+02,-2.380638354316485277e+02,-2.267048905858241596e+02
-2.324156250000000000e+08,-2.244898696515471670e+02,-2.377860135656316913e+02,-2.238315099538530433e+02
-2.322937500000000000e+08,-2.224837015245058183e+02,-2.380277099441266841e+02,-2.218310654953554604e+02
-2.321718750000000000e+08,-2.212025996334311344e+02,-2.387566733663722971e+02,-2.205874170897845943e+02
-2.320500000000000000e+08,-2.205870623768736323e+02,-2.399225650811875425e+02,-2.200341167309865398e+02
-2.319281250000000000e+08,-2.206034227693947685e+02,-2.414427450880649246e+02,-2.201374939304973850e+02
-2.318062500000000000e+08,-2.212379535540088682e+02,-2.431545049359238533e+02,-2.208888682304541362e+02
-2.316843750000000000e+08,-2.224938476218830488e+02,-2.447307762422574910e+02,-2.223020655873449130e+02
-2.315625000000000000e+08,-2.243903577097379127e+02,-2.456907753943380044e+02,-2.244146047285165935e+02
-2.314406250000000000e+08,-2.269642631529564198e+02,-2.457895633002266322e+02,-2.272907223343108001e+02
-2.313187500000000000e+08,-2.302757023057977221e+02,-2.453434078032161381e+02,-2.310135905625689645e+02
