freq_hz,psd_desired_dBm_per_MHz,psd_interferer_dBm_per_MHz,psd_mixed_dBm_per_MHz
-2.275406250000000000e+08,-2.090903864657979625e+02,-2.099999999708441578e+02,-2.092425766443114412e+02
-2.274187500000000000e+08,-2.093509665978940006e+02,-2.099999999924181111e+02,-2.094211740393711807e+02
-2.272968750000000000e+08,-2.095851043646573544e+02,-2.099999999777849666e+02,-2.096280059092026136e+02
-2.271750000000000000e+08,-2.095791097871670559e+02,-2.099999999558943955e+02,-2.096065401442889424e+02
-2.270531250000000000e+08,-2.095219815529266043e+02,-2.099999999705843265e+02,-2.095203240876950304e+02
-2.269312500000000000e+08,-2.097012503218223856e+02,-2.099999999924162353e+02,-2.096947338524040561e+02
-2.268093750000000000e+08,-2.097753595435677880e+02,-2.099999999769465830e+02,-2.097919796856138532e+02
-2.266875000000000000e+08,-2.093052275304990530e+02,-2.099999999542616251e+02,-2.093221325804030926e+02
-2.265656250000000000e+08,-2.087940679239947031e+02,-2.099999999696340183e+02,-2.087979134203886815e+02
-2.264437500000000000e+08,-2.088846639593686518e+02,-2.099999999922919187e+02,-2.089030194522336501e+02
-2.263218750000000000e+08,-2.094944013732577446e+02,-2.099999999757995397e+02,-2.095390969130966141e+02
-2.262000000000000000e+08,-2.099476973689650094e+02,-2.099999999513930220e+02,-2.099618781554557927e+02
-2.260781250000000000e+08,-2.099299344004011800e+02,-2.099999999670353645e+02,-2.098811465643902920e+02
-2.259562500000000000e+08,-2.097857483221713437e+02,-2.099999999919294282e+02,-2.097465741057449122e+02
-2.258343750000000000e+08,-2.095358543452923641e+02,-2.099999999773313561e+02,-2.095634645361471939e+02
-2.257125000000000000e+08,-2.090502124575673406e+02,-2.099999999534233552e+02,-2.090955743961247890e+02
-2.255906250000000000e+08,-2.087290711400471537e+02,-2.099999999685846888e+02,-2.087404738968086235e+02
-2.254687500000000000e+08,-2.089813699276841135e+02,-2.099999999919646712e+02,-2.089826726098838208e+02
-2.253468750000000000e+08,-2.095581372192976346e+02,-2.099999999751005362e+02,-2.095960261889721323e+02
-2.252250000000000000e+08,-2.096641649117002544e+02,-2.099999999500941499e+02,-2.097074962862829466e+02
-2.251031250000000000e+08,-2.090812976549430005e+02,-2.099999999664194661e+02,-2.090692928377494013e+02
-2.249812500000000000e+08,-2.082442392375867826e+02,-2.099999999912321300e+02,-2.082286692462425890e+02
-2.248593750000000000e+08,-2.072680606748056107e+02,-2.099999999740277872e+02,-2.073467115167640600e+02
-2.247375000000000000e+08,-2.061680053388168972e+02,-2.099999999482504336e+02,-2.063576591414154677e+02
-2.246156250000000000e+08,-2.050610313730240932e+02,-2.099999999654179419e+02,-2.052762928753874121e+02
-2.244937500000000000e+08,-2.038751227237609100e+02,-2.099999999914404043e+02,-2.040016859083143572e+02
-2.243718750000000000e+08,-2.025255546101792561e+02,-2.099999999735381948e+02,-2.025248983114814791e+02
-2.242500000000000000e+08,-2.012907860163324472e+02,-2.099999999461801394e+02,-2.012220566320158923e+02
-2.241281250000000000e+08,-2.005863105831002713e+02,-2.099999999634713390e+02,-2.005298043751176920e+02
-2.240062500000000000e+08,-2.006390766796095022e+02,-2.099999999910128849e+02,-2.006574134940609611e+02
-2.238843750000000000e+08,-2.014481081678934515e+02,-2.099999999738156475e+02,-2.015791014032796511e+02
-2.237625000000000000e+08,-2.028230341482041581e+02,-2.099999999461816174e+02,-2.030534820247667085e+02
-2.236406250000000000e+08,-2.044615815232385216e+02,-2.099999999634454753e+02,-2.046989626183944893e+02
-2.235187500000000000e+08,-2.061118586811746241e+02,-2.099999999908091013e+02,-2.062514194114450561e+02
-2.233968750000000000e+08,-2.075673038605887086e+02,-2.099999999724519739e+02,-2.076070103478343185e+02
-2.232750000000000000e+08,-2.085532066659209818e+02,-2.099999999440122451e+02,-2.085638613137253969e+02
-2.231531250000000000e+08,-2.091351233303092840e+02,-2.099999999621884399e+02,-2.091473285781991649e+02
-2.230312500000000000e+08,-2.096541065020757060e+02,-2.099999999905694494e+02,-2.096656044902767349e+02
-2.229093750000000000e+08,-2.098361210555611933e+02,-2.099999999714182763e+02,-2.098472404851964939e+02
-2.227875000000000000e+08,-2.093161357568534413e+02,-2.099999999418674861e+02,-2.093153191589734092e+02
-2.226656250000000000e+08,-2.088163326585139998e+02,-2.099999999608323265e+02,-2.088055836759711497e+02
-2.225437500000000000e+08,-2.090435895280886598e+02,-2.099999999905294885e+02,-2.090418919801831521e+02
-2.224218750000000000e+08,-2.097365181634785927e+02,-2.099999999706723202e+02,-2.097369906924152474e+02
-2.223000000000000000e+08,-2.099515981088936769e+02,-2.099999999394223096e+02,-2.099009768753624030e+02
-2.221781250000000000e+08,-2.096468412531542640e+02,-2.099999999584675834e+02,-2.095552655571390801e+02
-2.220562500000000000e+08,-2.095705280131675750e+02,-2.099999999897390808e+02,-2.095225383084752480e+02
-2.219343750000000000e+08,-2.096294924024473971e+02,-2.099999999707318352e+02,-2.096817815459517078e+02
-2.218125000000000000e+08,-2.093083046546643686e+02,-2.099999999395707277e+02,-2.094046997938312415e+02
-2.216906250000000000e+08,-2.089863207215636862e+02,-2.099999999590217499e+02,-2.090564853083656089e+02
-2.215687500000000000e+08,-2.092694213609211715e+02,-2.099999999899860654e+02,-2.093141921254892850e+02
-2.214468750000000000e+08,-2.098238845488926927e+02,-2.099999999688707248e+02,-2.098498123763864669e+02
-2.213250000000000000e+08,-2.097169257028784841e+02,-2.099999999359678782e+02,-2.097085534188991005e+02
-2.212031250000000000e+08,-2.092575722559474229e+02,-2.099999999564408313e+02,-2.092432498169254131e+02
-2.210812500000000000e+08,-2.093776031817211560e+02,-2.099999999893950644e+02,-2.094012489422307226e+02
-2.209593750000000000e+08,-2.099106629972533824e+02,-2.099999999681086251e+02,-2.099270953612916060e+02
-2.208375000000000000e+08,-2.097365012961518573e+02,-2.099999999336863539e+02,-2.095977060970174080e+02
-2.207156250000000000e+08,-2.087640192685200873e+02,-2.099999999541632292e+02,-2.085120282663009448e+02
-2.205937500000000000e+08,-2.078632061095418067e+02,-2.099999999885210968e+02,-2.076705878239999379e+02
-2.204718750000000000e+08,-2.072125760657629598e+02,-2.099999999680921405e+02,-2.071828273006765357e+02
-2.203500000000000000e+08,-2.067270392541328761e+02,-2.099999999341947614e+02,-2.068209346377742577e+02
-2.202281250000000000e+08,-2.066203568301985456e+02,-2.099999999555915906e+02,-2.067153580144630496e+02
-2.201062500000000000e+08,-2.070290636684375158e+02,-2.099999999893337304e+02,-2.070131983374626543e+02
-2.199843750000000000e+08,-2.074960715284976800e+02,-2.099999999654249336e+02,-2.073112556783474929e+02
