time_us,I,Q
1.365625000000000000e+01,-3.086170528441243619e-06,1.930919686131548512e-06
1.366249999999999964e+01,4.741777429053961330e-06,1.457489053675555717e-05
1.366875000000000107e+01,7.868531743988166192e-06,1.186773095100859997e-05
1.367500000000000071e+01,-1.838592371552726971e-05,-1.535479060655387310e-05
1.368125000000000036e+01,6.297032594657248108e-07,-3.146534399965607629e-05
1.368750000000000000e+01,7.521601664104563902e-07,1.280066861613029884e-05
1.369375000000000142e+01,1.451638858576611508e-05,2.626055683312092262e-05
1.369999999999999929e+01,3.822380180581934719e-05,2.361545196848750106e-06
1.370624999999999893e+01,5.370200114571639714e-06,4.564983214749861550e-07
1.371250000000000036e+01,1.109265976746267308e-05,-1.234202513790062787e-05
1.371875000000000000e+01,-2.961599467637731552e-05,-1.205766783705465468e-05
1.372499999999999964e+01,-1.662620111603849550e-05,2.245321427039773354e-05
1.373124999999999929e+01,8.708098832123712234e-06,4.630444362242479643e-06
1.373750000000000071e+01,-7.603310143975171837e-06,1.079756127600022224e-05
1.374375000000000036e+01,-5.925702659311757550e-06,-2.160210030283790856e-05
1.375000000000000000e+01,-4.340903564707101271e-05,-5.199552386028922639e-05
1.375625000000000142e+01,5.883805474113206856e-08,-1.188021323391400003e-06
1.376250000000000107e+01,1.819013544546820620e-05,-1.871365460810541807e-05
1.376874999999999893e+01,8.348326740482455764e-06,-9.011287530417524450e-06
1.377499999999999858e+01,3.992078997990195079e-07,-2.257472530756773023e-05
1.378125000000000000e+01,-3.327277520460922378e-07,-3.147484065115503492e-05
1.378749999999999964e+01,1.316952803154183809e-05,-2.521977195235086078e-06
1.379374999999999929e+01,9.158947897332255544e-06,-5.450103672224385703e-07
1.380000000000000071e+01,-1.039090276985131099e-06,1.820766856937261062e-05
1.380625000000000036e+01,-1.271221724346639159e-05,-2.575719348351542107e-05
1.381250000000000000e+01,-6.243494177527496514e-06,-8.881902398661465023e-06
1.381874999999999964e+01,9.204151230953616178e-06,9.185154692038869631e-06
1.382500000000000107e+01,-1.913364712076706531e-06,1.524690356928961942e-06
1.383125000000000071e+01,-2.563094483057157941e-05,3.330924859979852521e-05
1.383749999999999858e+01,-1.169809657321749860e-05,-1.989571978616986773e-05
1.384375000000000000e+01,-2.943760494765998887e-05,7.121726889510889150e-06
1.384999999999999964e+01,-9.640918118826742448e-06,-1.120088747426150138e-07
1.385624999999999929e+01,3.285858613652345668e-06,1.347746140714045501e-06
1.386250000000000071e+01,-2.166139117031108278e-05,2.566942068558997856e-05
1.386875000000000036e+01,1.600616467752119445e-05,-2.723182154211091505e-05
1.387500000000000000e+01,1.430610570597935640e-05,5.747638841319000238e-07
1.388124999999999964e+01,2.483718431340887121e-07,-2.314345578206625524e-05
1.388750000000000107e+01,1.248136419895911868e-06,-5.598004204235925804e-06
1.389375000000000071e+01,-1.388749505413229011e-05,8.796444777516488798e-08
1.390000000000000036e+01,-4.365023475981154956e-06,-8.583573583116975951e-06
1.390625000000000000e+01,1.533791023207556380e-05,-4.196343695949246277e-07
1.391249999999999964e+01,1.501662608141806284e-05,1.048065080163646143e-05
1.391874999999999929e+01,1.667818015199509297e-05,4.588574897494082248e-06
1.392499999999999893e+01,1.931330757257419025e-05,-1.236007903439988130e-05
1.393125000000000036e+01,-1.588579739989657845e-05,-2.333884669259584917e-05
1.393750000000000000e+01,-4.265650953155527048e-06,-1.652291163198919829e-06
1.394374999999999964e+01,2.107261824028452572e-05,5.757174154979150356e-06
1.395000000000000107e+01,-1.186605812324383581e-05,-2.418557981420270259e-05
1.395625000000000071e+01,-1.030749346600144653e-07,-3.058666665028186005e-06
1.396250000000000036e+01,2.424089192095369534e-06,-1.049795945251938958e-05
1.396875000000000000e+01,4.326090533365972691e-06,1.559420675376320205e-06
1.397499999999999964e+01,2.154540626584157357e-05,7.319548249347240284e-06
1.398124999999999929e+01,6.051676841718028313e-06,-2.922124323130849074e-05
1.398749999999999893e+01,-1.084473126711181738e-05,-5.613234625735839147e-06
1.399375000000000036e+01,-7.983890713380925537e-06,3.471309630981801508e-06
1.400000000000000000e+01,1.166756120949294702e-05,-8.345189815795711388e-06
1.400624999999999964e+01,-2.389345927388438285e-06,1.968104668615982099e-05
1.401249999999999929e+01,1.749967201275492155e-05,8.621354393149365788e-07
1.401875000000000071e+01,-1.240730662712905584e-06,-5.879724016218297848e-06
1.402500000000000036e+01,-1.190698989285917586e-05,-9.014353163383826278e-07
1.403125000000000000e+01,2.570875444681687048e-05,7.508597889936203343e-06
1.403750000000000142e+01,4.951702716152224171e-06,6.529808753017752567e-06
1.404374999999999929e+01,2.165019977252516324e-05,-2.419670877903578514e-05
1.404999999999999893e+01,-7.868754720768204690e-06,5.391135121273492290e-06
1.405624999999999858e+01,-2.605470586621288020e-05,8.426202077372488367e-06
1.406250000000000000e+01,2.258707871242747803e-05,7.041899030704390429e-06
1.406874999999999964e+01,-6.495541534709385013e-06,1.507823554630055682e-05
1.407499999999999929e+01,1.425724341511449693e-05,-3.814379778033420084e-06
1.408125000000000071e+01,-2.041687939956981902e-06,8.198015055115164492e-06
1.408750000000000036e+01,-9.635173171151472223e-06,-3.084693282832548118e-06
1.409375000000000000e+01,-1.414526964825653909e-05,1.676185260543427665e-05
1.409999999999999964e+01,1.217852801965971124e-05,-9.095120458585201356e-06
1.410625000000000107e+01,1.163229157568329728e-05,5.032460533105358167e-07
1.411250000000000071e+01,-1.984606564217753145e-05,1.769961468347398600e-05
1.411874999999999858e+01,-9.271438257308725769e-06,-4.252521523191352986e-06
1.412500000000000000e+01,-3.119720280982416432e-05,1.190672273508844364e-05
1.413124999999999964e+01,2.201448286473367578e-06,-1.209493860134045194e-05
1.413749999999999929e+01,2.619792893724862595e-05,7.023149782481924580e-06
1.414375000000000071e+01,2.559558452517702806e-06,-9.040195962737857000e-07
1.415000000000000036e+01,2.947553161543406216e-05,2.432936191920849460e-06
1.415625000000000000e+01,-1.445705931324554229e-05,-5.010620695527849906e-06
1.416249999999999964e+01,-2.647300337510532909e-05,-1.148876739629886447e-05
1.416875000000000107e+01,-1.093581454055419353e-05,1.475948280711177012e-05
1.417500000000000071e+01,8.683862414978426618e-06,-2.196478937028311266e-05
1.418125000000000036e+01,-2.930035093783391588e-06,1.427052127413228694e-05
1.418750000000000000e+01,2.721887386554632433e-06,9.841121836633360108e-06
1.419374999999999964e+01,-1.137711978447782957e-05,3.831797662650355797e-06
1.419999999999999929e+01,1.663147889351490488e-05,2.266130662203372025e-06
1.420624999999999893e+01,3.676838291772903020e-05,2.872372555634759004e-05
1.421250000000000036e+01,6.570307707115547274e-07,1.697878031538190918e-05
1.421875000000000000e+01,4.801922032785674741e-06,-1.098272698173457941e-06
1.422499999999999964e+01,1.159099494348177163e-05,1.262232656922689850e-05
1.423125000000000107e+01,2.449521640184467079e-05,-3.276246198171249043e-06
1.423750000000000071e+01,-6.273090291892795340e-06,2.030717667925419792e-05
1.424375000000000036e+01,4.920750499611279614e-05,5.884117122587043999e-06
1.425000000000000000e+01,1.347759414324978659e-05,-6.651538813371096832e-08
1.425624999999999964e+01,1.852217709726668464e-05,1.954297640976020465e-05
1.426249999999999929e+01,2.604458681167955353e-05,1.761977551604905842e-05
1.426874999999999893e+01,-1.098297483622156297e-05,-1.931209219543991915e-05
1.427500000000000036e+01,1.459706470462992511e-05,2.621816401054960290e-06
1.428125000000000000e+01,-1.409210041259156479e-05,-8.883085448025263884e-06
1.428749999999999964e+01,-2.618208229904588279e-06,6.778020021766684928e-06
1.429374999999999929e+01,7.643565235328440584e-07,-3.982943425682618656e-06
1.430000000000000071e+01,3.953438848070880160e-06,-7.226813720879846791e-06
1.430625000000000036e+01,4.053461934619505931e-06,-1.987533261653321893e-05
1.431250000000000000e+01,-3.316781371424805771e-05,6.578305852626362894e-07
1.431875000000000142e+01,6.580362770480109259e-06,4.489462440269291340e-06
1.432499999999999929e+01,3.592454305864564051e-06,-1.675664933458563628e-05
1.433124999999999893e+01,-4.218379423758370332e-06,3.552542441105326749e-05
1.433750000000000036e+01,2.132763199303545432e-05,-3.292700093300182949e-05
1.434375000000000000e+01,-2.222994755657162495e-05,-1.194813127035736673e-05
1.434999999999999964e+01,-2.937282809117766829e-06,9.174393482864776233e-06
1.435624999999999929e+01,1.081840147996416449e-05,-1.439733131413952589e-05
1.436250000000000071e+01,-4.706038675227436952e-06,6.512486856520568320e-06
1.436875000000000036e+01,1.499593686597826892e-05,-6.500518080909849971e-06
1.437500000000000000e+01,-1.176614529122196240e-05,5.564219405399234584e-06
1.438125000000000142e+01,-2.857175207248444988e-05,-1.473636089746535565e-05
1.438750000000000107e+01,2.696452740934835642e-05,-1.198633505010037065e-05
1.439374999999999893e+01,-3.877990258216288164e-06,-1.592674451144122001e-06
1.439999999999999858e+01,8.511047759606006803e-06,8.510287000586085738e-06
1.440625000000000000e+01,2.086704317210194272e-05,9.430088471706024762e-06
1.441249999999999964e+01,1.112532243066918257e-05,-2.206484697471843936e-05
1.441874999999999929e+01,1.488573125808815934e-05,-1.516696242844249370e-05
1.442500000000000071e+01,3.414362565697780577e-06,-6.611582416665759529e-06
1.443125000000000036e+01,-1.705213461196421450e-06,3.963985315748946387e-06
1.443750000000000000e+01,-5.109502467735674064e-06,-1.483122674549641669e-05
1.444374999999999964e+01,1.896537468790873327e-05,1.232832050077946811e-05
1.445000000000000107e+01,-2.550069106380703091e-06,-1.920776769949030668e-05
1.445625000000000071e+01,-9.104574333516493587e-06,-2.704076954361940692e-06
1.446249999999999858e+01,-1.061714161503453717e-05,8.517248803428666921e-06
1.446875000000000000e+01,-2.221858825778319656e-05,4.215869144805632130e-06
1.447499999999999964e+01,2.579167993360526926e-05,7.992379180555495417e-06
1.448124999999999929e+01,-7.226592708924800521e-06,-1.891305062666734133e-05
1.448749999999999893e+01,-1.524177468386907452e-05,1.066186619824873115e-05
1.449375000000000036e+01,1.983648021632595433e-05,-2.007561304687535922e-05
1.450000000000000000e+01,-2.817507834563407143e-05,1.920520183661772825e-05
1.450624999999999964e+01,1.970245422888103562e-05,1.411677897703482699e-05
1.451250000000000107e+01,-7.208190891863139243e-06,-8.350094533616535239e-06
1.451875000000000071e+01,-2.131715005953076610e-05,1.765579882093100945e-05
1.452500000000000036e+01,7.617982078076764214e-06,-8.364471011512487230e-06
1.453125000000000000e+01,-2.135930931860824326e-05,-8.602433480269227207e-06
1.453749999999999964e+01,1.270138245125463169e-05,1.663257583852497792e-05
1.454374999999999929e+01,1.127334233890100353e-05,8.496730872197843680e-06
1.454999999999999893e+01,3.904864442500145910e-06,-4.317884814711337801e-07
1.455625000000000036e+01,-5.351797913297081453e-07,-3.168503743842815011e-05
1.456250000000000000e+01,-1.864811024976100281e-05,-3.359055385190704384e-06
1.456874999999999964e+01,-8.741747497347822555e-06,-5.253262749776686475e-06
1.457500000000000107e+01,2.733339810336011638e-05,6.161386270654483254e-06
1.458125000000000071e+01,1.507666702869263010e-05,-2.326919887638534458e-06
1.458750000000000036e+01,-1.980936680663791967e-05,-4.586344099556007438e-05
1.459375000000000000e+01,-3.761199765144171762e-06,1.534541731926552906e-05
1.460000000000000142e+01,2.992578454005139720e-06,-4.400824274017209203e-06
1.460624999999999929e+01,3.966052304895294824e-05,-1.277294156538685523e-05
1.461249999999999893e+01,3.356419985128960990e-05,4.949372302231107117e-06
1.461875000000000036e+01,1.588027708472997099e-05,-1.334870865364109693e-05
1.462500000000000000e+01,-1.563436050213336349e-05,-8.165728022386666116e-06
1.463124999999999964e+01,-2.845903046343345200e-06,-2.159347192144237240e-05
1.463749999999999929e+01,-1.288416885380153438e-06,3.986280788869363738e-06
1.464375000000000071e+01,-5.160361543020268346e-06,1.478614487963901906e-05
1.465000000000000036e+01,1.872175408057033134e-05,-6.805138277179872646e-06
1.465625000000000000e+01,-2.333337208161614693e-05,-7.255633583002441144e-06
1.466250000000000142e+01,8.526342776918060214e-06,-6.519710236166773894e-06
1.466875000000000107e+01,4.462458008403959943e-07,1.718259059898121527e-05
1.467499999999999893e+01,-5.052861656486811191e-06,-2.581704105380249855e-05
1.468124999999999858e+01,-2.302524469416100141e-05,-1.979016745813601673e-05
1.468750000000000000e+01,-1.071920586916585478e-05,5.858629953544807178e-06
1.469374999999999964e+01,1.410695311360290731e-05,3.244254364850810772e-06
1.469999999999999929e+01,2.434885133905281051e-05,2.360790819744533830e-05
1.470625000000000071e+01,3.013055600842819259e-06,6.293418811263718954e-06
1.471250000000000036e+01,2.784045322046344795e-06,8.861221173750203112e-06
1.471875000000000000e+01,2.495098954384228652e-05,3.072430161953062883e-08
1.472499999999999964e+01,1.314568622304884064e-05,1.193297078339276360e-05
1.473125000000000107e+01,9.604331601240767699e-06,2.139813600983890039e-05
1.473750000000000071e+01,4.951094957194866006e-06,-1.830549423671475452e-05
1.474374999999999858e+01,4.863669656813327552e-06,1.236101556061861231e-05
1.475000000000000000e+01,-5.499270605351489880e-06,-1.265093887377315744e-05
1.475624999999999964e+01,1.510306942875967837e-05,4.981336342729853530e-06
1.476249999999999929e+01,1.059077913927164868e-05,1.462921417295063673e-05
1.476875000000000071e+01,1.283840100866695123e-05,-2.264835092940534089e-05
1.477500000000000036e+01,-9.852094152848251025e-06,4.968943670934640079e-06
1.478125000000000000e+01,-1.896819197377866927e-05,-2.048934548657454637e-05
1.478749999999999964e+01,-3.385158342227486031e-06,1.511365486313437763e-06
1.479375000000000107e+01,-3.114555977160752621e-05,-5.253488261695620996e-06
1.480000000000000071e+01,-1.484907991015514597e-05,-2.127376783577919559e-05
1.480625000000000036e+01,2.412711577320507698e-05,-2.134006868359045739e-05
1.481250000000000000e+01,1.462669963661802745e-05,-1.930017157886068237e-05
1.481874999999999964e+01,-5.963202306747603596e-06,-1.563340207514632421e-05
1.482499999999999929e+01,-1.457991933105394147e-05,-2.076843335067229357e-06
1.483124999999999893e+01,8.114765105323512112e-06,-8.585916132757281655e-08
1.483750000000000036e+01,1.566360227670222721e-05,-7.608213553788312166e-06
1.484375000000000000e+01,1.999877061617403307e-05,-5.104108015928546245e-06
1.484999999999999964e+01,-7.266886280163305870e-07,-2.711838473208432926e-05
1.485625000000000107e+01,-9.189501622344279949e-06,-2.508899261032203592e-05
1.486250000000000071e+01,9.300271121430823279e-06,-1.650412397077848385e-05
1.486875000000000036e+01,1.210487338397607041e-05,-5.669296474601255112e-06
1.487500000000000000e+01,1.887983190021106129e-05,1.686774485436874199e-05
1.488124999999999964e+01,2.003027849874777342e-06,7.454966823735415413e-06
1.488749999999999929e+01,1.231903121654940491e-06,-2.113471294808460697e-05
1.489374999999999893e+01,-2.351587132099845000e-05,-9.020130792835969995e-06
1.490000000000000036e+01,-6.646771089361838168e-06,-7.533597593581817844e-06
1.490625000000000000e+01,-4.281571039367770152e-06,-1.351575980332718366e-05
1.491249999999999964e+01,9.272568642365029191e-06,-2.413909083043343928e-05
1.491874999999999929e+01,2.227880410035858048e-06,-2.422218323168259314e-05
1.492500000000000071e+01,-1.760998386859544075e-05,-1.935439355786771914e-06
1.493125000000000036e+01,4.338210933240148223e-06,-1.679512274009367363e-05
1.493750000000000000e+01,-1.123505393864465793e-05,-8.457749622004085392e-06
1.494375000000000142e+01,9.213999396978152939e-06,8.415861848683960320e-06
1.494999999999999929e+01,-7.831034427941625898e-06,-2.198205470094799206e-06
1.495624999999999893e+01,-6.906322907609232294e-06,-8.799527577350135224e-06
1.496250000000000036e+01,1.343050755008168707e-05,-2.569608750128717361e-05
1.496875000000000000e+01,-3.555000141854526051e-06,-5.865307038302993742e-06
1.497499999999999964e+01,9.206107571083877732e-06,1.570955846710540575e-06
1.498124999999999929e+01,2.232736992575852981e-07,2.522075004378237823e-05
1.498750000000000071e+01,-7.158636056517754697e-06,8.887844963507473956e-06
1.499375000000000036e+01,-8.737924947364264600e-06,-1.818120382421776877e-05
1.500000000000000000e+01,1.452837392970244387e-05,1.198151708548456088e-05
1.500624999999999964e+01,2.064190079080016767e-05,1.392777189191365513e-05
1.501250000000000107e+01,-9.184292202026857484e-06,3.392252768808501215e-05
1.501875000000000071e+01,-1.478146792675427920e-05,3.527782133785514860e-06
1.502499999999999858e+01,1.216090397895422807e-05,-3.257664486461610726e-05
1.503125000000000000e+01,2.956941693975089375e-05,-4.201059397397500163e-06
1.503749999999999964e+01,2.790431119047213527e-06,1.599358515894913876e-05
1.504374999999999929e+01,3.225438992541819506e-06,2.604578670709116350e-05
1.505000000000000071e+01,-1.772681498409660282e-05,-6.331650800132741622e-07
1.505625000000000036e+01,-9.798648663239016291e-06,6.754322680828503858e-08
1.506250000000000000e+01,-5.005751345427648726e-06,2.925937214505595567e-06
1.506874999999999964e+01,1.292606948442708042e-06,1.485792725842658873e-05
1.507500000000000107e+01,-2.617929094874615132e-06,4.607199923895426852e-05
1.508125000000000071e+01,-8.647088703326565051e-06,-6.412641781598439858e-06
1.508750000000000036e+01,-8.462542112173210778e-06,-2.132137198692596322e-06
1.509375000000000000e+01,2.255753918291260310e-07,-5.424561874273302902e-06
1.509999999999999964e+01,1.610639489614011850e-05,-9.894246016679613624e-06
1.510624999999999929e+01,-9.119668829119412603e-06,2.904513499970836303e-05
1.511249999999999893e+01,-5.164962941685490876e-06,9.809852418395969124e-06
1.511875000000000036e+01,-2.116519634727859656e-05,-9.893290640608099494e-08
1.512500000000000000e+01,1.463542585093125942e-05,6.553975431769632536e-06
1.513124999999999964e+01,1.405802261185910135e-05,-3.739556547721098395e-06
1.513750000000000107e+01,-8.718718194120709595e-06,-9.683407867232094821e-06
1.514375000000000071e+01,4.943877765668285201e-07,-1.416591640929397029e-05
1.515000000000000036e+01,-2.096295951842412018e-05,-7.848098608868854539e-06
1.515625000000000000e+01,4.851194734187743991e-06,-7.199425723769404367e-06
1.516249999999999964e+01,-1.365522408403673905e-05,-1.083183516708460713e-05
1.516874999999999929e+01,-6.923986392824259499e-06,-1.797646834341641898e-05
1.517499999999999893e+01,1.079571287218909749e-05,-1.298438935126021334e-05
1.518125000000000036e+01,8.766283626650688099e-06,-5.024512953460678988e-07
1.518750000000000000e+01,1.952766502874069899e-05,-2.634732969313085236e-05
1.519374999999999964e+01,7.097171638294577971e-06,-1.543281122666996635e-05
1.519999999999999929e+01,5.438771784398827636e-06,-7.067340475937544820e-06
1.520625000000000071e+01,1.252500361420721065e-06,5.407263373715377664e-06
1.521250000000000036e+01,2.732660959618778371e-05,1.987367332111358043e-05
1.521875000000000000e+01,1.648636415170934383e-05,1.539948133954413298e-05
1.522500000000000142e+01,-4.123028913340724419e-06,-3.908509763410488985e-07
1.523124999999999929e+01,-9.371575796006468005e-07,4.954050292779088439e-06
1.523749999999999893e+01,-1.602826443403862033e-05,1.065025531417791569e-05
1.524375000000000036e+01,-1.491640156425451750e-05,7.254081971718166691e-06
1.525000000000000000e+01,-1.474192234414389819e-05,1.040633482295263774e-05
1.525624999999999964e+01,5.887209688548903323e-06,-1.380150233600720139e-06
1.526250000000000107e+01,-1.724823524059571512e-05,-1.728781031630359147e-05
1.526874999999999893e+01,-1.827623535827171310e-05,-1.248127333443873118e-05
1.527499999999999858e+01,-1.184432535089670475e-05,-2.961222831798046871e-05
1.528124999999999822e+01,1.608098708254042503e-05,-7.151233330995358814e-07
1.528749999999999964e+01,3.443470508407239528e-05,4.949540531278908007e-06
1.529374999999999929e+01,2.773172059757967804e-06,-1.914147453369114530e-05
1.529999999999999893e+01,1.434673432544989827e-05,-4.222099211728313218e-06
1.530624999999999858e+01,2.062732336723549931e-05,1.148742129091185157e-06
1.531250000000000000e+01,1.202828135662116337e-05,1.767567661904638439e-05
1.531874999999999964e+01,1.424596317643645394e-05,3.968566462684211126e-05
1.532499999999999929e+01,6.744887677468649439e-06,2.286185330116900205e-05
1.533125000000000071e+01,-4.536016835687993660e-06,-2.983719694949333763e-06
1.533750000000000036e+01,-1.791231060845783904e-05,5.090956679009037124e-06
1.534375000000000000e+01,1.878082732134242507e-05,1.338604554929406632e-05
1.534999999999999964e+01,-9.647053437235372566e-06,1.707379952703533439e-05
1.535625000000000107e+01,-5.463164725636111896e-06,5.994032828458930698e-06
1.536250000000000071e+01,2.267023546984099787e-05,-2.291213362216153318e-05
1.536875000000000036e+01,-2.062170854850266783e-05,-1.477027234367075354e-05
1.537500000000000178e+01,9.561443062662942390e-06,1.287401313241285370e-05
1.538125000000000142e+01,-2.824710764094119327e-05,-1.198153708214309946e-06
1.538750000000000107e+01,2.060060909796873298e-06,8.413661411239019679e-07
1.539375000000000071e+01,1.790369299414703306e-05,-5.009829553865728481e-06
1.540000000000000213e+01,-9.412391325918657690e-06,-1.010776720843978678e-05
1.540624999999999822e+01,1.625410618836048700e-05,1.642475237102672387e-05
1.541249999999999787e+01,-1.080558701824931616e-05,-1.594147306897625025e-05
1.541874999999999929e+01,7.839848145410415562e-07,-3.400509619881209187e-06
1.542499999999999893e+01,5.206835692217663056e-06,2.406751456723261597e-06
1.543124999999999858e+01,2.400015122078535102e-06,1.330142579704899547e-05
1.543750000000000000e+01,8.628205985225061565e-06,8.869169866858778640e-07
1.544374999999999964e+01,-2.080013638231835581e-05,-5.437664428318198697e-06
1.544999999999999929e+01,-7.902619443690811124e-06,6.519682176051184670e-06
1.545624999999999893e+01,1.908457744222561941e-05,3.142518363309917705e-06
1.546250000000000036e+01,3.692032792858655004e-07,1.992603803849753150e-05
1.546875000000000000e+01,2.972083904841374541e-05,-4.739491540863633774e-05
1.547499999999999964e+01,-1.608755490777485128e-05,7.703805834238075157e-06
1.548125000000000107e+01,2.598958734562921619e-05,9.232878690790080709e-06
1.548750000000000071e+01,1.008430140903577833e-05,8.055724919477334496e-06
1.549375000000000036e+01,-1.571018621428143191e-05,2.882448943264289261e-05
1.550000000000000000e+01,2.515344636284066904e-06,1.354371895370381753e-05
1.550625000000000142e+01,-2.803364010958383536e-05,5.759213538120534100e-06
1.551250000000000107e+01,2.284412740509680797e-05,-9.923653038034379017e-07
1.551875000000000071e+01,-2.167759079754210633e-05,3.213529944892946211e-05
1.552500000000000213e+01,-3.762411293674175503e-06,5.881637831558257450e-07
1.553125000000000178e+01,-2.571756359937439940e-05,3.779161009122755568e-05
1.553750000000000142e+01,-9.189868777599404155e-06,-2.039608099439890226e-06
1.554374999999999751e+01,2.635086089534438550e-05,-4.824315138538441251e-06
1.554999999999999893e+01,-1.546793356877577838e-05,1.567585857486975714e-05
1.555624999999999858e+01,-5.496688467223078851e-06,-2.332082469503970624e-05
1.556249999999999822e+01,-4.042602842997752453e-05,-2.167979454461689838e-05
1.556874999999999964e+01,1.131727644653001641e-06,-2.631169875125109723e-06
1.557499999999999929e+01,1.550873354783372361e-05,-5.865861860026699493e-06
1.558124999999999893e+01,1.304043013040505405e-05,-1.985353190572426712e-05
1.558749999999999858e+01,1.369182195136994464e-05,-2.619174581596836211e-06
1.559375000000000000e+01,-2.175387343044386619e-05,-1.316747000991391433e-05
1.559999999999999964e+01,-9.471611580500089261e-06,-4.958246607380273323e-06
1.560624999999999929e+01,1.146570563301269001e-05,1.582043057273439039e-06
1.561250000000000071e+01,1.905660710176082620e-05,-6.966702934672866446e-06
1.561875000000000036e+01,-2.782599960467009189e-06,-1.566377958496404326e-05
1.562500000000000000e+01,-8.129314385099788334e-07,-5.684522176154609488e-07
1.563124999999999964e+01,-2.702105686675351560e-07,-1.170245387681004149e-05
1.563750000000000107e+01,-1.379306828435662190e-05,1.256879540286611564e-05
1.564375000000000071e+01,-2.213755413986042729e-06,9.850883175802431209e-06
1.565000000000000036e+01,-1.604615574319020365e-05,-3.603106906756709723e-06
1.565625000000000178e+01,-2.634888037091063325e-06,1.379911686305957990e-05
1.566250000000000142e+01,1.828690163621954733e-05,-1.183632823315838913e-05
1.566875000000000107e+01,-1.521971117727064263e-05,2.668012477918011726e-05
1.567500000000000071e+01,-1.293051827331537389e-05,-1.160164320687704697e-05
1.568125000000000213e+01,-7.569140086872570165e-06,-1.300537737181423774e-05
1.568749999999999822e+01,1.625184794186234617e-06,2.384552014304285026e-05
1.569374999999999787e+01,1.841198150206067730e-05,-7.743938444709638907e-06
1.569999999999999929e+01,1.518710543894971141e-05,-3.765405281713466413e-06
1.570624999999999893e+01,1.151432295267926733e-06,-1.447922365110390610e-05
1.571249999999999858e+01,3.320185947116344153e-06,3.187355965436802611e-06
1.571875000000000000e+01,6.716783612828860765e-06,2.040620540328404634e-05
1.572499999999999964e+01,1.678084781362330363e-05,-1.668224796123813690e-07
1.573124999999999929e+01,2.810995827334169473e-05,1.342694748122757818e-06
1.573749999999999893e+01,6.884380962194926710e-07,8.767652992157293679e-06
1.574375000000000036e+01,-2.092953995074296010e-06,-3.695387278120358330e-06
1.575000000000000000e+01,-2.364264883149176723e-05,-1.224765148848219707e-05
1.575624999999999964e+01,1.663422146752776840e-05,1.704306774903361634e-05
1.576250000000000107e+01,2.211994471898213002e-05,2.571153435205734446e-05
1.576875000000000071e+01,-2.583533991135713814e-06,1.431981685304103846e-05
1.577500000000000036e+01,-1.950848026764872661e-05,3.468462886409367381e-06
1.578125000000000000e+01,-4.029072830246504383e-05,-3.611401501918533135e-05
1.578750000000000142e+01,1.407432342505892028e-05,1.405645868820074773e-05
1.579375000000000107e+01,-6.698229518637993069e-06,6.751685293603214508e-06
1.580000000000000071e+01,-5.353629623167783957e-06,-7.567015111965905556e-06
1.580625000000000213e+01,-4.748662561740249183e-06,2.037655294369004465e-05
1.581250000000000178e+01,8.956698695662304561e-06,-3.705445075195282700e-05
1.581875000000000142e+01,3.228225425046540132e-05,1.693480702288104164e-05
1.582499999999999929e+01,-3.421121373192292909e-05,8.766491289455557933e-06
1.583124999999999893e+01,-1.312517604013848273e-05,-2.046161274524483558e-05
1.583749999999999858e+01,-8.366177346591838256e-06,-1.124729493453153469e-06
1.584374999999999822e+01,2.021006812073961755e-05,-1.443139155623602391e-05
1.584999999999999964e+01,1.508821541170418075e-05,-8.284786354495013799e-06
1.585624999999999929e+01,-1.063333557340400643e-05,1.444728398468655501e-05
1.586249999999999893e+01,2.187711388972559301e-05,-1.522584713663230784e-06
1.586875000000000036e+01,-1.874861977798425187e-05,-1.878169294980160640e-05
1.587500000000000000e+01,2.404408823925206187e-05,-1.602499759191683369e-05
1.588124999999999964e+01,1.533043153498536872e-05,-1.315065707865532195e-05
1.588749999999999929e+01,2.555434068046165459e-06,-1.296274272408619828e-05
1.589375000000000071e+01,-1.702294594284320446e-05,-1.695125395510132014e-05
1.590000000000000036e+01,-5.147724919576922760e-07,7.390207519895959951e-06
1.590625000000000000e+01,2.523252124557750803e-05,4.027917863102816362e-06
1.591250000000000142e+01,-8.825149279908686928e-06,-6.427406067888694005e-06
1.591875000000000107e+01,2.488799653264902386e-05,3.790108118065936801e-06
1.592500000000000071e+01,-4.071584691154075886e-06,-9.852869730103452610e-06
1.593125000000000036e+01,1.226971202131963626e-05,1.117604111042289101e-05
1.593750000000000178e+01,9.006053967682620926e-06,8.032741312638936557e-06
1.594375000000000142e+01,7.543372498667285393e-06,-7.518944731731268819e-06
1.595000000000000107e+01,2.518817894390446691e-05,1.783260164815497675e-05
1.595625000000000249e+01,-1.854493256151800888e-05,-1.119462077412045879e-05
1.596249999999999858e+01,-2.144374805875097161e-05,6.014742267284742297e-06
1.596874999999999822e+01,-1.356378355328930961e-05,4.700004698650966456e-05
1.597499999999999787e+01,5.332161338437354980e-06,1.771249487020608868e-05
1.598124999999999929e+01,1.651200949598576496e-05,-9.103366512363984055e-06
1.598749999999999893e+01,-1.892766056848454494e-06,3.736814666899673080e-06
1.599374999999999858e+01,-2.108182144229615911e-05,8.320979159073119201e-06
1.600000000000000000e+01,-2.250747123691318572e-05,2.114129312552714659e-06
1.600624999999999787e+01,-1.039126055838098547e-05,7.971200441594720706e-06
1.601249999999999929e+01,1.051570787074910993e-06,-1.648349723869004996e-05
